text,label,word_count
hi calling lakeside cinema movie tickets 7pm confirmed,0,8
good morning dr walsh’s office annual checkup scheduled august 11th 9am,0,11
issue amazon account please confirm login verification,1,7
hello it’s cindy supermarket special order almond butter we’ll hold customer service,0,12
bank account suspended suspicious activities help verify banking info keep account active unfortunately can’t disclose details pass verification,1,18
good morning brenda county office permit ready would like pick mailed,0,11
hello you’ve inherited assets overseas release funds pay legal fee provide bank info distant relatives often leave surprise inheritances don’t miss,1,21
hi lisa neighbor carol chance find blue hat backyard that’s son’s thank i’ll come later pick,0,16
you’ve entered finals sweepstakes claim spot send id payment details entries often automatic sites,1,14
we’re updating health records insurance number birth date complete process,1,10
hey mark it’s nina office left notebook conference room want drop desk,0,12
good morning it’s jake friendly movers we’re track move 9 saturday make sure valuables set aside boxes labeled,0,18
detected problem router’s security yes need access router fix,1,9
hello natalie university scholarship application received we’ll notify within two weeks decision,0,12
hi it’s mark cycle world bike tune finished,0,8
hi jenn dance studio joining tap class next week we’ll reserve spot,0,12
hello ivory fine frames order ready pickup,0,7
hello glen hilltop garden center plants ordered ready pickup we’ll set aside,0,12
hi it’s nathan skyline bike shop repairs finished morning everything works perfectly,0,12
hi kris music academy checking you’ll attending piano lesson tomorrow,0,10
car pay registration fees claim it’s surprise draw,1,8
good day you’ve chosen job interview need pay registration charge,1,10
hi angela car wash service complete vehicle ready go,0,9
hi i’m calling let know order ready pickup sunflower bakery yes that’s fine,0,13
hi dad checking got photos sent glad liked we’ll visit next weekend,0,12
hey it’s lucy still coffee tomorrow,0,6
we’re phone provider need update records security—please confirm sim card number code,1,12
good evening steve hvac company letting know technician arrive 10 11 tomorrow maintenance visit great—we look forward serving,0,18
i’m bank manager calling suspicious transfer please verify info stop handle accounts remotely help multiple branches,1,16
we’re law firm there’s urgent legal matter cant disclose details unless verify full name address,1,15
calling microsoft support windows license expire unless renew please give license key payment details,1,14
hi mrs campbell sara dentist’s office next cleaning due months would like schedule ahead certainly i’ll confirm date via email,0,20
hi mom calling let know landed safely little bumpy made i’ll send pictures soon,0,14
hi i’m old friend—send money i’m stuck abroad don’t remember,1,10
hello tech4u quarterly you’ve autosubscribed—give card info cancel subscription canceled,1,10
hi it’s abby career center left notebook last workshop we’ll hold front desk,0,13
urgent social security number risk need confirm number freeze unauthorized transactions,1,11
hi sara wondering still coming book club tonight,0,8
i’m contacting job opportunities share personal work history consideration recruit multiple firms need data match openings,1,16
call windows support detect malware pc please allow us remote access,1,11
hotel booking payment failed please reenter card details immediately,1,9
hi amy megan sorry bother work—are still bringing dessert game night friday perfect everyone love,0,15
you’re eligible covid19 relief benefits receive payment share direct deposit info yes it’s special task force distributing funds—please provide bank account number,1,22
i’m bank’s fraud team unusual charges detected please verify account confirming details last three transactions security can’t reveal info unless verify identity first,1,23
missed jury duty pay fine prepaid cards arrested sometimes mail lost make payment avoid legal trouble,1,16
it’s megan petsmart order ready curbside pickup,0,7
we’re survey company you’ll get 100 participating share bank info,1,10
facebook account flagged send login info restore,1,7
hi jill it’s mark cover shift thursday night yes thanks much,0,11
it’s bank atm card blocked call number unblock via special support number,1,12
charity collecting donations earthquake victims help bank card phone phone line secure donate help need,1,15
you’ve inherited large sum distant relative need banking info transfer longlost uncle we’ll need bank information process inheritance,1,18
good morning it’s cathy book club don’t forget we’re meeting house week,0,12
